order_id,order_date,customer_id,customer_name,gender,age,signup_date,last_order_date,city,product_id,product_name,brand,category,price,quantity,payment_mode,order_status,return_date,return_reason
14027,2025-11-22,CUST0440,Priya Reddy,Male,44.0,2025-01-17,2025-04-13,Pune,PROD0813,HP Product 81,Samsung,Clothing,68187.88,9.0,Card,Pending,2025-06-29,Wrong Item
14028,2025-03-31,CUST2995,Vikram Nair,Female,56.0,2025-06-29,2025-12-19,Puducherry,PROD0633,OnePlus Product 77,Levis,Electronics,55070.78,3.0,Card,Returned,2025-01-25,Quality Issue
14029,2025-12-28,CUST0102,Sneha Menon,Male,20.0,2024-10-21,2025-08-07,Bangalore,PROD0913,Dell Product 3,Mi,Home,34159.21,7.0,COD,Delivered,2026-01-26,Quality Issue
14030,2025-12-27,CUST4661,Vikram Gupta,Female,39.0,2025-09-08,2026-01-26,Mumbai,PROD0238,Sony Product 80,OnePlus,Clothing,773.09,9.0,COD,Pending,2025-10-08,Size Issue
14031,2025-06-13,CUST0829,Ravi Sharma,Male,30.0,2025-03-21,2025-05-14,Pune,PROD0489,OnePlus Product 81,Mi,Electronics,36940.08,9.0,Card,Delivered,2026-01-16,
14032,2026-01-13,CUST1910,Ravi Gupta,Male,52.0,2024-07-25,2025-01-31,Madurai,PROD0134,OnePlus Product 71,HP,Clothing,38334.95,3.0,Card,Returned,2025-02-03,Defective
14033,2025-03-26,CUST0097,Meera Kumar,Male,32.0,2024-11-09,2025-08-20,Puducherry,PROD0887,Apple Product 49,HP,Home,52632.97,2.0,Card,Returned,2025-07-30,Wrong Item
14034,2025-05-04,CUST3003,Deepa Patel,Male,27.0,2025-09-13,2025-06-10,Hyderabad,PROD0549,Nike Product 13,Sony,Footwear,20088.25,3.0,Card,Cancelled,2025-06-12,Size Issue
14035,2025-02-04,CUST0174,Karthik Reddy,Female,30.0,2024-10-11,2025-07-07,Puducherry,PROD0438,OnePlus Product 26,Sony,Footwear,34092.8,1.0,COD,Returned,2025-10-07,Defective
14036,2025-06-07,CUST3794,Rahul Singh,Female,32.0,2025-01-05,2025-01-01,Puducherry,PROD0251,Adidas Product 46,OnePlus,Clothing,63338.74,9.0,Card,Returned,2025-04-27,Defective
14037,2025-06-10,CUST0704,Rahul Gupta,Male,34.0,2025-08-31,2025-10-10,Puducherry,PROD0662,Mi Product 88,Apple,Books,44166.12,5.0,UPI,Cancelled,2025-04-06,Defective
14038,2025-04-14,CUST4177,Amit Sharma,Male,29.0,2024-12-17,2026-02-01,Hyderabad,PROD0133,Samsung Product 93,Samsung,Electronics,26063.18,4.0,UPI,Pending,2025-04-22,Size Issue
14039,2026-02-20,CUST1934,Ravi Patel,Female,25.0,2024-08-02,2025-09-16,Hyderabad,PROD0249,Sony Product 81,HP,Home,61759.98,1.0,Card,Pending,2025-07-29,Wrong Item
14040,2025-03-26,CUST1503,Rahul Sharma,Female,29.0,2025-11-08,2025-01-18,Pune,PROD0429,Samsung Product 57,Samsung,Electronics,44748.01,9.0,COD,Cancelled,2025-02-23,Wrong Item
14041,2025-08-17,CUST0443,Anjali Patel,Female,23.0,2024-10-06,2026-02-28,Hyderabad,PROD0341,Sony Product 17,Mi,Books,54328.1,6.0,UPI,Delivered,2025-02-23,Wrong Item
14042,2025-08-09,CUST1378,Meera Patel,Male,24.0,2025-02-16,2025-09-03,Hyderabad,PROD0175,Samsung Product 55,Levis,Books,65603.74,3.0,COD,Pending,2025-12-01,Wrong Item
14043,2025-10-20,CUST0349,Anjali Singh,Female,21.0,2025-06-03,2025-01-19,Puducherry,PROD0073,Dell Product 93,Apple,Home,48057.09,4.0,UPI,Cancelled,2025-08-24,Wrong Item
14044,2025-11-12,CUST1675,Meera Menon,Male,30.0,2024-11-09,2025-04-06,Coimbatore,PROD0053,Nike Product 69,Samsung,Home,25663.09,7.0,COD,Returned,2025-04-06,Size Issue
14045,2025-09-10,CUST3033,Ravi Sharma,Female,43.0,2024-11-11,2025-02-21,Kochi,PROD0099,Samsung Product 1,Adidas,Books,33627.77,5.0,Card,Cancelled,2025-03-25,Defective
14046,2025-06-09,CUST0673,Sneha Rao,Male,20.0,2025-08-27,2025-08-27,Hyderabad,PROD0390,Apple Product 14,Sony,Clothing,17430.54,5.0,COD,Delivered,2025-12-29,Defective
14047,2025-01-01,CUST1174,Anjali Iyer,Female,26.0,2025-11-20,2025-09-19,Delhi,PROD0444,Samsung Product 80,Apple,Footwear,9834.01,2.0,UPI,Cancelled,2025-06-24,Size Issue
14048,2025-02-15,CUST0434,Vikram Iyer,Female,25.0,2025-11-20,2025-09-06,Hyderabad,PROD0772,HP Product 30,Nike,Clothing,8552.0,5.0,UPI,Cancelled,2025-01-29,Size Issue
14049,2025-07-16,CUST3604,Amit Nair,Female,40.0,2025-07-27,2025-04-10,Madurai,PROD0356,Mi Product 13,Nike,Clothing,28167.39,6.0,COD,Pending,2026-01-14,Quality Issue
14050,2026-01-22,CUST2112,Ravi Singh,Female,23.0,2024-09-01,2025-01-28,Delhi,PROD0058,Samsung Product 28,Nike,Books,5596.06,1.0,Card,Returned,2025-03-16,Size Issue
14051,2025-03-21,CUST2812,Vikram Nair,Male,46.0,2024-07-11,2025-03-22,Pune,PROD0865,Adidas Product 35,Adidas,Electronics,16325.8,5.0,COD,Pending,2026-01-09,Defective
14052,2025-10-28,CUST2640,Meera Kumar,Female,38.0,2025-10-13,2025-09-20,Hyderabad,PROD0799,Levis Product 38,Levis,Footwear,72909.65,6.0,Card,Cancelled,2025-04-15,Quality Issue
14053,2025-12-10,CUST0101,Deepa Rao,Male,41.0,2024-10-15,2025-07-15,Puducherry,PROD0751,Levis Product 25,Levis,Clothing,58742.91,6.0,Card,Delivered,2025-08-09,Defective
14054,2025-04-17,CUST1473,Ravi Patel,Male,20.0,2024-06-09,2025-07-12,Pune,PROD0834,Sony Product 93,Levis,Electronics,55911.22,4.0,UPI,Returned,2026-01-03,Size Issue
14055,2025-06-25,CUST4358,Meera Nair,Male,41.0,2024-06-25,2025-05-03,Coimbatore,PROD0793,Levis Product 29,Sony,Footwear,73499.83,9.0,UPI,Pending,2025-09-01,Wrong Item
14056,2026-02-07,CUST2414,Ravi Reddy,Female,26.0,2025-02-08,2025-06-10,Coimbatore,PROD0934,Samsung Product 30,Mi,Electronics,12086.47,1.0,UPI,Pending,2025-03-31,Wrong Item
14057,2025-02-19,CUST1055,Sneha Nair,Male,30.0,2025-08-19,2025-04-05,Hyderabad,PROD0675,Samsung Product 7,Nike,Electronics,32142.91,8.0,UPI,Cancelled,2025-11-22,
14058,2025-03-21,CUST3121,Vikram Singh,Male,50.0,2024-09-16,2025-03-19,Madurai,PROD0902,Apple Product 12,Sony,Footwear,46580.58,6.0,Card,Returned,2025-02-13,Quality Issue
14059,2025-10-09,CUST4959,Priya Menon,Female,19.0,2025-10-28,2025-08-20,Madurai,PROD0612,OnePlus Product 33,Nike,Clothing,26088.56,7.0,UPI,Cancelled,2025-02-04,Size Issue
14060,2025-01-26,CUST2498,Vikram Singh,Female,34.0,2025-01-25,2025-04-27,Delhi,PROD0661,Levis Product 43,Samsung,,44052.13,6.0,Card,Cancelled,2025-08-30,
14061,2025-11-14,CUST4859,Ravi Iyer,Female,26.0,2025-09-17,2025-10-28,Pune,PROD0416,Levis Product 90,Levis,Books,14644.4,9.0,COD,Pending,2025-10-28,Wrong Item
14062,2025-05-10,CUST3076,Anjali Sharma,Female,50.0,2025-09-17,2025-09-23,Delhi,PROD0481,Samsung Product 27,Nike,Clothing,58958.16,7.0,COD,Delivered,2025-05-29,Wrong Item
14063,2025-10-09,CUST1171,Deepa Menon,Male,36.0,2024-11-25,2025-03-20,Mumbai,PROD0791,Apple Product 94,Levis,Electronics,66890.75,3.0,Card,Pending,2025-08-24,Wrong Item
14064,2026-02-02,CUST1393,Priya Gupta,Male,46.0,2025-03-01,2026-02-09,Delhi,PROD0345,Sony Product 40,HP,Clothing,31846.32,3.0,COD,Cancelled,2025-06-13,Size Issue
14065,,CUST3088,Karthik Singh,Male,18.0,2025-07-06,2026-01-25,Kochi,PROD0549,Adidas Product 40,Nike,Footwear,57379.06,8.0,UPI,Cancelled,2025-06-01,Size Issue
14066,2025-12-18,CUST3584,Rahul Nair,Male,35.0,2024-08-06,2025-02-07,Mumbai,PROD0826,Adidas Product 6,HP,Electronics,25408.04,7.0,Card,Returned,2025-10-03,Quality Issue
14067,2025-05-06,CUST0001,Meera Sharma,Female,24.0,2025-07-10,2025-02-19,Bangalore,PROD0522,Adidas Product 22,Levis,Electronics,27848.42,3.0,COD,Returned,2025-08-24,Defective
14068,2025-05-20,CUST3677,Amit Menon,Male,19.0,2024-12-29,2025-02-13,Puducherry,PROD0589,Levis Product 52,Samsung,Books,35358.1,8.0,COD,Returned,2026-02-27,
14069,2025-04-07,CUST3344,Ravi Patel,Male,22.0,2024-07-12,2025-09-01,Madurai,PROD0612,Apple Product 99,Dell,Footwear,8071.82,4.0,Card,Pending,2026-02-10,Size Issue
14070,2025-04-27,CUST1350,Rahul Menon,Male,42.0,2025-09-06,2025-04-30,Hyderabad,PROD0655,Samsung Product 30,Samsung,Clothing,32538.85,4.0,Card,Pending,2025-12-05,Wrong Item
14071,2025-08-10,CUST0256,Vikram Menon,Male,23.0,2024-09-07,2025-12-05,Coimbatore,PROD0257,Dell Product 95,Apple,Clothing,46024.7,6.0,COD,Pending,2025-02-15,Quality Issue
14072,2025-10-08,CUST3721,Karthik Reddy,Male,26.0,2025-01-25,2026-02-18,Pune,PROD0429,Dell Product 37,Levis,Home,56879.99,3.0,Card,Delivered,2026-02-05,Quality Issue
14073,2025-04-08,CUST1357,Sneha Singh,Male,18.0,2024-06-21,2025-06-19,Kochi,PROD0885,Nike Product 88,Dell,Footwear,22981.02,6.0,UPI,Pending,2025-11-19,Size Issue
14074,2025-10-02,CUST4403,Meera Sharma,Female,39.0,2024-11-17,2025-10-26,Delhi,PROD0289,Sony Product 30,OnePlus,Home,73147.71,3.0,COD,Cancelled,2025-04-04,Size Issue
14075,2025-09-24,CUST1433,Sneha Gupta,Female,32.0,2025-04-12,2025-01-01,Bangalore,PROD0891,Adidas Product 13,Levis,Books,35889.35,7.0,Card,Cancelled,2025-05-25,Wrong Item
14076,2025-08-13,CUST1170,Deepa Nair,Female,40.0,2024-08-12,2025-04-02,Hyderabad,PROD0983,Samsung Product 59,Dell,Home,4687.42,5.0,Card,Cancelled,2026-01-08,Size Issue
14077,2025-11-20,CUST4127,Meera Singh,Female,36.0,2024-09-06,2025-08-25,Delhi,PROD0174,Levis Product 88,OnePlus,Books,72567.87,4.0,COD,Returned,2025-02-03,Wrong Item
14078,2025-10-14,CUST1962,Anjali Gupta,Male,18.0,2025-09-18,2025-12-12,Coimbatore,PROD0190,OnePlus Product 38,HP,Clothing,4963.12,7.0,Card,Returned,2026-01-11,Quality Issue
14079,2025-03-17,CUST4617,Amit Kumar,Female,34.0,2025-03-14,2025-11-01,Kochi,PROD0168,,OnePlus,Home,62652.17,1.0,Card,Cancelled,2026-02-22,Wrong Item
14080,2025-06-19,CUST1772,Sneha Iyer,Male,,2025-05-27,2025-08-25,Coimbatore,PROD0450,OnePlus Product 41,Nike,Clothing,21696.96,3.0,COD,Cancelled,2025-08-17,Quality Issue
14081,2026-02-05,CUST2178,Meera Gupta,Male,37.0,2025-07-11,2025-03-02,Madurai,PROD0465,OnePlus Product 89,Apple,Electronics,38348.15,8.0,COD,Cancelled,2025-08-18,Defective
14082,2025-12-12,CUST3523,Vikram Singh,Female,29.0,2024-11-08,2025-11-07,Puducherry,PROD0966,Mi Product 33,HP,Home,17969.26,8.0,Card,Cancelled,2025-11-28,Quality Issue
14083,2025-04-22,CUST2417,Vikram Reddy,Female,32.0,2024-10-31,2025-11-10,Madurai,PROD0864,Apple Product 87,Apple,Home,37593.64,6.0,Card,Returned,2025-12-16,Size Issue
14084,2025-02-03,CUST1654,Vikram Sharma,Male,51.0,2025-03-31,2025-02-19,Puducherry,PROD0742,HP Product 55,Mi,Footwear,22901.73,7.0,Card,Returned,2025-02-28,Size Issue
14085,2025-03-16,CUST3914,Ravi Reddy,Male,23.0,2025-04-07,2025-04-21,Puducherry,PROD0297,Nike Product 7,Nike,Clothing,4379.93,9.0,Card,Delivered,2025-10-07,Quality Issue
14086,2025-03-01,CUST1614,Karthik Kumar,Male,25.0,2025-08-08,2025-02-27,Mumbai,PROD0906,OnePlus Product 2,Nike,Clothing,660.18,2.0,UPI,Pending,2025-11-10,Defective
14087,2025-12-03,CUST1033,Meera Rao,Male,24.0,2025-10-03,2025-08-04,Kochi,PROD0757,Nike Product 37,Mi,Footwear,43497.97,4.0,Card,Delivered,2025-04-01,
14088,2025-07-26,CUST2508,Priya Sharma,Female,26.0,2025-03-14,2025-04-23,Coimbatore,PROD0426,OnePlus Product 40,Apple,Home,58650.25,3.0,UPI,Pending,2025-09-23,Quality Issue
14089,2025-05-15,CUST3888,Karthik Iyer,Male,30.0,2024-12-12,2025-01-26,Kochi,PROD0271,Dell Product 37,Sony,Books,50611.33,6.0,Card,Delivered,2025-12-17,Size Issue
14090,2026-01-25,CUST0992,Vikram Iyer,Male,26.0,2024-07-17,2025-02-01,Hyderabad,PROD0281,Levis Product 33,OnePlus,Footwear,57023.87,6.0,Card,Pending,2025-11-11,Quality Issue
14091,2025-04-13,CUST0468,Anjali Iyer,Male,19.0,2025-11-20,2025-11-05,Coimbatore,PROD0454,Levis Product 58,Samsung,Clothing,7887.53,9.0,UPI,Delivered,2025-01-04,Defective
14092,2025-04-28,CUST0535,Sneha Iyer,Female,37.0,2024-08-14,2025-12-11,Pune,PROD0865,HP Product 10,OnePlus,Electronics,5367.12,6.0,COD,Pending,2026-01-08,Quality Issue
14093,2025-05-14,CUST3348,Sneha Nair,Male,39.0,2025-10-05,2025-08-21,Delhi,PROD0377,Dell Product 60,Samsung,Clothing,35285.51,5.0,UPI,Pending,2025-01-30,Quality Issue
14094,2026-02-27,CUST0021,Rahul Reddy,Male,58.0,2025-11-13,2025-12-11,Kochi,PROD0802,HP Product 55,Sony,Clothing,68099.03,8.0,COD,Cancelled,2025-04-24,Defective
14095,2026-01-11,CUST0150,Vikram Gupta,Male,27.0,2025-07-15,2025-09-24,Puducherry,PROD0064,Adidas Product 93,HP,Clothing,56378.21,8.0,Card,Pending,2025-11-06,Size Issue
14096,2026-01-05,CUST1515,Priya Iyer,Male,37.0,2024-12-27,2026-01-31,Mumbai,PROD0451,Apple Product 66,HP,Electronics,35894.19,3.0,Card,Returned,2025-11-20,
14097,2025-07-03,CUST1427,Ravi Sharma,Female,20.0,2025-06-22,2025-10-15,Kochi,PROD0121,Dell Product 98,Levis,Books,65071.27,3.0,UPI,Delivered,2025-06-28,Quality Issue
14098,2025-10-26,CUST1655,Rahul Singh,Male,29.0,2025-06-29,2025-07-31,Puducherry,PROD0471,Sony Product 41,Samsung,Home,43220.55,8.0,Card,Delivered,2025-09-04,Wrong Item
14099,2025-11-28,CUST2562,Sneha Sharma,Male,35.0,2025-06-27,2026-01-04,Puducherry,PROD0358,Adidas Product 16,Mi,Footwear,39584.84,4.0,COD,Cancelled,2025-06-01,Wrong Item
14100,2026-01-29,CUST3501,Anjali Patel,Male,34.0,2025-02-23,2025-05-11,Puducherry,PROD0466,Samsung Product 100,Nike,Clothing,53324.22,9.0,COD,Returned,2025-05-09,Wrong Item
14101,2025-04-11,CUST4013,Meera Sharma,Male,31.0,2025-11-28,2025-02-22,Bangalore,PROD0952,Sony Product 70,Adidas,Home,26733.32,9.0,Card,Pending,2025-10-24,Defective
14102,2025-01-06,CUST0873,Priya Patel,Male,28.0,2025-03-20,2025-11-18,Madurai,PROD0134,Apple Product 38,Adidas,Home,67162.9,9.0,Card,Delivered,2025-05-09,Defective
14103,2025-09-06,CUST3334,Ravi Menon,Male,28.0,2025-02-13,2025-01-23,Chennai,PROD0375,Adidas Product 46,Levis,Home,62825.62,2.0,COD,Delivered,2025-10-05,Size Issue
14104,2025-06-13,CUST2562,Deepa Patel,Female,42.0,2025-11-05,2025-05-30,Pune,PROD0373,Sony Product 10,Nike,Home,6526.96,2.0,UPI,Delivered,2025-03-11,Defective
14105,2025-07-07,CUST3083,Ravi Sharma,Male,24.0,2025-04-05,2025-08-02,Bangalore,PROD0165,Adidas Product 37,Mi,Footwear,37536.56,6.0,UPI,Delivered,2025-11-25,Defective
14106,2025-06-21,CUST1143,Vikram Gupta,Female,54.0,2024-07-26,2025-10-09,Delhi,PROD0657,Levis Product 14,Nike,Clothing,19518.93,7.0,COD,Delivered,2025-10-14,
14107,2025-04-19,CUST1436,Sneha Singh,Male,36.0,2024-11-28,2025-05-28,Delhi,PROD0945,Sony Product 97,Mi,Clothing,29931.53,,COD,Cancelled,2025-02-17,Quality Issue
14108,2025-04-07,CUST4259,Anjali Reddy,Female,21.0,2024-06-04,2025-11-04,Delhi,PROD0348,Levis Product 17,Samsung,Footwear,56298.98,4.0,Card,Returned,2025-01-21,
14109,2025-07-17,CUST3291,Rahul Nair,Male,33.0,2025-12-29,2025-03-29,Puducherry,PROD0081,Samsung Product 57,OnePlus,Clothing,597.29,7.0,Card,Delivered,2025-11-25,Defective
14110,2025-01-16,CUST3538,Sneha Nair,Male,29.0,2025-03-14,2025-11-13,Delhi,PROD0697,Samsung Product 26,Adidas,Footwear,45149.76,6.0,UPI,Cancelled,2026-01-07,Size Issue
14111,2025-04-24,CUST1876,Rahul Rao,Female,18.0,2024-07-25,2025-01-17,Chennai,PROD0962,Nike Product 97,Sony,Books,60301.24,6.0,Card,Pending,2025-04-25,
14112,2025-01-16,CUST4352,Vikram Sharma,Female,18.0,2025-10-29,2025-07-05,,PROD0466,Adidas Product 91,Mi,Clothing,56421.0,2.0,UPI,Cancelled,2025-02-28,Defective
14113,2025-03-31,CUST4940,Anjali Kumar,Male,46.0,2025-03-21,2025-04-04,Mumbai,PROD0548,OnePlus Product 15,HP,Footwear,64680.34,3.0,Card,Pending,2025-05-12,Wrong Item
14114,2025-09-25,CUST4491,Vikram Gupta,Female,18.0,2025-06-30,,Pune,PROD0749,Samsung Product 30,Levis,Books,43091.26,7.0,UPI,Cancelled,2025-11-13,Defective
14115,2025-04-26,CUST1702,Rahul Menon,Female,33.0,2025-04-02,2025-10-13,Hyderabad,PROD0762,Mi Product 35,Sony,Electronics,21889.85,5.0,Card,Delivered,2026-02-05,Quality Issue
14116,2025-08-02,CUST0446,Ravi Kumar,Male,23.0,2025-02-24,2025-03-21,Delhi,PROD0556,Apple Product 70,Samsung,Electronics,56182.31,9.0,COD,Cancelled,2025-12-26,Size Issue
14117,2025-03-22,CUST1007,Ravi Singh,Female,18.0,2025-05-05,2025-04-16,Chennai,PROD0314,Apple Product 30,Adidas,Electronics,72082.53,5.0,UPI,Pending,2025-10-22,
14118,2025-05-27,CUST4056,Vikram Iyer,Male,27.0,2025-12-29,2025-12-23,Kochi,PROD0051,Levis Product 6,Samsung,Footwear,23892.63,7.0,UPI,Cancelled,2026-01-22,Quality Issue
14119,2025-11-03,CUST1487,Vikram Rao,Male,45.0,2024-10-29,2025-07-06,Delhi,PROD0343,Dell Product 19,Sony,Clothing,55600.71,4.0,Card,Returned,2025-03-15,
14120,2026-01-09,CUST3899,Priya Nair,Male,28.0,2025-10-16,2025-06-08,Pune,PROD0492,Levis Product 66,OnePlus,Home,30362.01,4.0,COD,Pending,2026-02-08,Defective
14121,2025-08-31,CUST0935,Deepa Singh,Male,34.0,2025-03-30,2025-02-05,Bangalore,PROD0600,Nike Product 10,Sony,Electronics,10295.85,5.0,COD,Delivered,2025-04-15,Wrong Item
14122,2025-12-27,CUST4915,Karthik Reddy,Male,59.0,2025-05-10,2026-02-02,Bangalore,PROD0806,OnePlus Product 73,Dell,Footwear,60163.36,6.0,COD,Cancelled,2025-01-04,Size Issue
14123,2025-01-05,CUST3724,Ravi Rao,Female,28.0,2025-10-27,2026-02-26,Delhi,PROD0825,OnePlus Product 25,Mi,Clothing,25711.79,5.0,,Returned,2025-06-04,Size Issue
14124,2025-07-19,CUST1697,Ravi Sharma,Male,34.0,2025-01-06,2026-01-01,Delhi,PROD0484,OnePlus Product 75,Dell,Electronics,71013.73,3.0,UPI,Delivered,2025-04-11,Size Issue
14125,2025-03-27,CUST0991,Sneha Menon,Male,31.0,2025-01-02,2025-06-09,Bangalore,PROD0279,HP Product 19,Nike,Home,20115.3,9.0,COD,Cancelled,2025-08-31,Defective
14126,2025-05-23,CUST2099,Rahul Rao,Female,43.0,2025-11-20,2025-04-26,Chennai,PROD0191,Mi Product 3,OnePlus,Electronics,22363.81,9.0,UPI,Pending,2025-10-06,Quality Issue
14127,2025-01-29,CUST4863,Amit Kumar,Female,32.0,2025-08-29,2025-11-01,Puducherry,PROD0580,HP Product 96,HP,Home,5823.69,2.0,Card,Pending,2025-02-09,
14128,2025-02-18,CUST1057,Deepa Iyer,Female,24.0,2025-11-01,2025-06-28,Bangalore,PROD0317,Dell Product 40,Apple,Footwear,74558.06,7.0,UPI,Cancelled,2025-10-27,
14129,2026-02-01,CUST0906,Ravi Singh,Male,30.0,2024-10-29,2025-03-17,Delhi,PROD0380,Mi Product 41,Adidas,Books,33830.31,8.0,UPI,Returned,2025-04-23,Wrong Item
14130,2026-02-20,CUST4336,Sneha Kumar,Male,22.0,2025-03-01,2025-07-01,Kochi,PROD0720,HP Product 24,HP,Home,53917.44,3.0,Card,Returned,2025-05-15,Wrong Item
14131,2025-07-16,CUST2013,Rahul Gupta,Male,49.0,2024-06-28,2026-02-18,Pune,PROD0229,Levis Product 37,Sony,Electronics,63042.58,9.0,UPI,Returned,2025-08-25,Wrong Item
14132,2025-05-25,CUST3885,Priya Reddy,Female,18.0,2025-04-13,2025-04-16,Puducherry,PROD0007,OnePlus Product 20,Sony,Electronics,28767.51,8.0,Card,Cancelled,2026-01-01,
14133,2025-01-01,CUST0983,Sneha Sharma,Female,47.0,2024-12-09,2025-06-12,Mumbai,PROD0807,Dell Product 2,Nike,Footwear,69554.86,5.0,UPI,Returned,2025-01-12,Size Issue
14134,2025-02-01,CUST2629,Ravi Patel,Female,30.0,2025-06-21,2025-02-10,Puducherry,PROD0993,Nike Product 94,Samsung,Electronics,10702.76,8.0,UPI,Pending,2025-08-05,Wrong Item
14135,2025-03-21,CUST4269,Anjali Reddy,Male,28.0,2025-06-01,2025-12-13,Bangalore,PROD0217,Nike Product 27,Dell,Footwear,766.96,3.0,UPI,Cancelled,2025-10-15,Size Issue
14136,2025-08-20,CUST1811,Deepa Iyer,Male,24.0,2025-10-07,2025-08-02,Bangalore,PROD0595,Adidas Product 47,Mi,Home,4571.8,6.0,Card,Returned,2025-07-31,Defective
14137,2025-11-27,CUST0623,Anjali Nair,Male,30.0,2025-05-27,2025-03-02,Mumbai,PROD0451,Nike Product 22,Apple,Books,17516.95,3.0,UPI,Returned,2025-09-08,
14138,2025-12-28,CUST0458,Karthik Rao,Male,42.0,2025-03-15,2025-08-01,Kochi,PROD0543,OnePlus Product 76,Samsung,Books,72642.77,9.0,UPI,Returned,2025-12-23,Quality Issue
14139,2025-01-13,CUST3819,Ravi Nair,Male,27.0,2024-10-09,2025-04-24,Coimbatore,PROD0145,Levis Product 27,Mi,Electronics,58162.13,5.0,Card,Pending,2026-01-26,Defective
14140,2025-03-09,CUST1984,Priya Iyer,Male,20.0,2025-02-22,2025-12-19,Coimbatore,PROD0163,Samsung Product 69,Samsung,Footwear,10474.44,2.0,COD,Cancelled,2026-01-25,Size Issue
14141,2026-02-23,CUST3215,Meera Reddy,Female,37.0,2024-09-22,2025-01-09,Puducherry,PROD0814,Levis Product 30,HP,Home,42462.26,1.0,Card,Cancelled,2025-08-11,
14142,2025-05-19,CUST4932,Vikram Iyer,Male,23.0,2024-08-27,2025-12-09,Chennai,PROD0078,Samsung Product 77,Levis,Home,64397.28,3.0,COD,Cancelled,2025-11-18,Size Issue
14143,2026-01-13,CUST3569,Rahul Nair,Female,25.0,2025-06-30,2025-08-12,Delhi,PROD0211,HP Product 44,OnePlus,Clothing,9148.15,2.0,Card,Cancelled,2025-11-04,Wrong Item
14144,2025-02-19,CUST2750,Sneha Iyer,Female,36.0,2025-08-13,2025-10-16,Mumbai,PROD0565,Adidas Product 39,Adidas,Clothing,36372.87,9.0,COD,Pending,2025-09-16,Wrong Item
14145,2025-04-16,CUST0491,Vikram Iyer,Female,31.0,2024-07-09,2025-08-29,Puducherry,PROD0184,Apple Product 64,Nike,Books,1872.83,6.0,UPI,Pending,2025-07-13,Size Issue
14146,2026-01-03,CUST0590,Rahul Kumar,Female,28.0,2025-08-15,2025-11-07,Pune,PROD0979,HP Product 4,Levis,Clothing,59960.89,4.0,COD,Cancelled,2025-04-14,Wrong Item
14147,2025-11-01,CUST1997,Anjali Menon,Male,18.0,2025-09-22,2025-12-24,Coimbatore,PROD0673,Mi Product 20,OnePlus,Home,58666.91,3.0,COD,Delivered,2025-11-14,Size Issue
14148,2025-08-06,CUST1574,Rahul Nair,Female,31.0,2024-09-19,2025-05-06,Puducherry,PROD0955,Adidas Product 98,Samsung,Electronics,17616.17,2.0,COD,Pending,2025-12-25,Wrong Item
14149,2026-01-23,CUST2788,Priya Rao,Male,45.0,2025-11-21,2025-06-13,Bangalore,PROD0930,OnePlus Product 53,Dell,Books,53175.84,5.0,COD,Returned,2025-10-25,Defective
14150,2025-11-05,CUST1049,Priya Rao,Female,23.0,2025-05-03,2025-12-04,Pune,PROD0888,Apple Product 39,Apple,Home,58114.49,4.0,UPI,Cancelled,2025-11-12,
14151,2025-01-17,CUST1748,Vikram Reddy,Female,29.0,2024-12-25,2025-11-21,Madurai,PROD0610,Mi Product 51,Mi,Electronics,41656.99,7.0,UPI,Delivered,2025-07-20,Defective
14152,2025-01-14,CUST0748,Ravi Patel,Male,34.0,2024-06-26,2025-06-21,Mumbai,PROD0811,Nike Product 57,Apple,Books,59649.45,3.0,UPI,Returned,2025-07-18,
14153,2025-08-25,CUST1422,Vikram Nair,Female,24.0,2024-12-30,2026-01-11,Pune,PROD0902,Levis Product 6,Nike,Clothing,27159.82,5.0,Card,Returned,2025-07-08,Wrong Item
14154,2025-07-20,CUST2002,Anjali Patel,Male,19.0,2024-11-09,2025-04-24,Bangalore,PROD0590,Dell Product 14,Apple,Clothing,21851.47,7.0,UPI,Returned,2025-07-23,Quality Issue
14155,2026-02-23,CUST4543,Meera Reddy,Female,37.0,2025-06-07,2025-11-26,Mumbai,PROD0619,Nike Product 41,Nike,Footwear,58202.83,3.0,COD,Pending,2025-10-04,Quality Issue
14156,2025-06-18,CUST0828,Meera Rao,Female,42.0,2025-10-19,2025-02-26,Chennai,PROD0350,Dell Product 85,Samsung,Footwear,38525.08,9.0,COD,Delivered,2025-10-23,Quality Issue
14157,2025-07-12,CUST3963,Sneha Gupta,Female,26.0,2025-12-10,2025-04-04,Madurai,PROD0238,OnePlus Product 48,Apple,Footwear,65688.81,5.0,Card,Delivered,2025-11-10,
14158,2025-03-03,CUST4527,Amit Gupta,Female,18.0,2025-06-09,2025-12-23,Kochi,PROD0031,Apple Product 31,Apple,Footwear,52883.69,6.0,Card,Cancelled,2025-08-12,Defective
14159,2026-02-13,CUST2104,Ravi Menon,Female,47.0,2025-08-12,2025-07-12,Madurai,PROD0593,,Adidas,Books,16420.77,5.0,Card,Returned,2025-12-25,Wrong Item
14160,2025-12-31,CUST2587,Amit Patel,Female,27.0,2025-08-29,2025-03-04,Coimbatore,PROD0757,Apple Product 23,Mi,Electronics,60935.22,3.0,UPI,Cancelled,2025-12-19,Quality Issue
14161,2025-11-22,CUST3681,Sneha Kumar,Female,31.0,2024-11-23,2025-06-21,Puducherry,PROD0474,OnePlus Product 49,OnePlus,Electronics,43981.43,4.0,Card,Delivered,2025-10-20,
